Date;Close;High;Low;Open;Volume
2015-04-02;134.30657958984375;135.2098874784325;133.40325917080114;133.64962042421766;635968
2015-04-07;135.9490509033203;136.23646209201448;134.5119573684659;135.74375182691253;801999
2015-04-08;137.55030822753906;137.55030822753906;135.29201958499738;136.0310908558292;1206921
2015-04-09;140.26025390625;140.26025390625;137.96090301655;138.37150094219447;915535
2015-04-10;141.5741729736328;141.86159656061218;140.09603032761163;140.75297704564085;884643
2015-04-13;141.69740295410156;142.02587641296512;139.72652460954248;140.7940821465379;994188
2015-04-14;138.166259765625;142.1490663223157;137.18082683802447;141.86164264197157;1409767
2015-04-15;140.58877563476562;141.122560640141;139.2338070258485;139.48016837214033;930444
2015-04-16;138.8231658935547;140.79403099157636;138.24833128416958;139.4390628029933;918180
2015-04-17;135.86688232421875;139.4390901107253;135.3741722184484;138.78213077257433;1402328
2015-04-20;135.49732971191406;137.01654720874504;135.00460713714307;135.94898998371156;963464
2015-04-21;136.36990356445312;138.23969193500605;136.12059591231662;136.66075192501745;808552
2015-04-22;133.6691131591797;136.36991888677014;133.25360458570424;135.74665602655696;1160505
2015-04-23;132.38104248046875;134.7909872880584;131.63311939236715;134.12617099207347;1198841
2015-04-24;133.83534240722656;134.1261908620901;132.33950868974046;133.50292786983076;1108499
2015-04-27;135.16494750976562;135.16494750976562;132.17329308724666;133.83532754875162;858188
2015-04-28;132.00709533691406;135.0403032296376;130.46970835109602;135.0403032296376;841900
2015-04-29;129.43089294433594;133.79373203234726;129.38933955981616;132.46409980959018;1040647
2015-04-30;130.1372833251953;131.2175954142066;128.05974056892026;130.34503760082282;1330591
2015-05-04;132.54722595214844;132.92118110685962;129.88797379826227;131.71620886153937;806624
2015-05-05;128.51678466796875;134.58321180864;128.39213717972575;132.588775914867;1231167
2015-05-06;128.18438720703125;130.1372824570276;126.64700050551801;128.59989575551435;1116650
2015-05-07;129.5555877685547;130.0126498046975;125.15120636658905;127.2702902681578;1409976
2015-05-08;133.62754821777344;133.62754821777344;129.1816017936754;130.6774350649813;1026748
2015-05-11;131.59156799316406;133.79375832199003;131.09295264157717;133.79375832199003;720028
2015-05-12;129.5555877685547;130.76057295847232;128.89078409451122;130.76057295847232;890598
2015-05-13;128.3090057373047;131.1344708374092;128.0181574272061;129.63863786444938;741004
2015-05-14;132.00709533691406;132.29794376644927;126.77168412179395;128.0597633963554;729651
2015-05-15;131.92401123046875;133.87690717750414;130.80213267701114;133.04588978392638;971636
2015-05-18;133.08738708496094;133.37824814993726;130.26193394082657;132.6303378118767;532555
2015-05-19;137.9073028564453;137.94885625282566;133.7522168247337;133.79377022111404;1259460
2015-05-20;137.9488067626953;138.3643152167998;136.82692886448845;137.90725338122252;606169
2015-05-21;137.61643981933594;137.99039498639038;136.32836075031295;137.24247197196658;478351
2015-05-22;138.28123474121094;138.98760431959462;135.87129032139742;137.28401679785065;628900
2015-05-25;137.86578369140625;138.5721535643116;137.36718085199018;138.5721535643116;74424
2015-05-26;137.1177978515625;139.4030944824219;136.4945351340554;138.03192157603124;746734
2015-05-27;139.48622131347656;139.86017646170686;136.53610815687873;137.61643289201072;924789
2015-05-28;138.40591430664062;140.02639527674754;137.24248264273925;138.6552219974992;654715
2015-05-29;134.74942016601562;138.73830485528907;134.7078794545049;138.65521075195278;1251558
2015-06-01;135.6220245361328;136.0790865997069;133.75223555995362;133.79378896215457;636562
2015-06-02;137.200927734375;139.36156457756024;136.45300473917217;137.49177611002506;1299283
2015-06-03;137.57492065429688;139.65246396626054;136.61924312260277;137.90732251208385;721096
2015-06-04;135.82977294921875;137.82422204510993;133.91843065410876;136.577696115297;1075593
2015-06-05;133.2120819091797;135.4973795902531;133.0874217002029;135.28962525561008;802306
2015-06-08;133.17051696777344;135.66356876748213;133.00431605052296;133.7522265183087;768094
2015-06-09;128.93231201171875;133.29515226109152;127.97664731493492;133.00430385265628;1791289
2015-06-10;134.25082397460938;135.08184112990833;127.8519944148705;128.51679799485728;1376647
2015-06-11;137.53334045410156;139.56932996705686;134.9156414632041;135.08184235971393;1311296
2015-06-12;134.91563415527344;138.53055100973737;133.54444830262997;137.5748863963344;915409
2015-06-15;132.8380889892578;134.58321729740294;132.8380889892578;133.37824503409243;727541
2015-06-16;133.2120819091797;133.91843903877506;130.885230825114;131.6746947606939;919997
2015-06-17;132.2979278564453;134.3754707332121;130.96830802350382;133.54445358250538;925210
2015-06-18;132.87965393066406;132.92120732945506;129.430937396402;131.7577882452097;1021329
2015-06-19;132.92123413085938;136.16220968529055;132.4641720126335;132.92123413085938;1361113
2015-06-22;139.61087036132812;139.86017802303624;135.66353920527868;135.8712934766497;1226094
2015-06-23;141.56378173828125;142.35324552351452;139.81864058749963;140.8574120628897;821228
2015-06-24;141.9792938232422;142.39480242362592;140.02639832931226;141.48067843065527;873797
2015-06-25;142.02081298828125;142.93493684253946;139.56931515407962;140.64963988720817;1267703
2015-06-26;142.27012634277344;143.9737139501075;140.4834446328345;141.10670746378736;781158
2015-06-29;135.95437622070312;138.9044762083449;135.53886775142263;136.8684872449329;1468007
2015-06-30;130.59434509277344;134.29238169731124;130.59434509277344;133.58601202041135;2018611
2015-07-01;134.33392333984375;135.66355591249072;131.21760888549863;132.67188896419302;1423421
2015-07-02;132.0486297607422;134.99874339596647;131.92398225121403;134.95718999935164;732236
2015-07-03;131.00987243652344;132.67190703859956;130.42816286186033;132.1317508650519;602073
2015-07-06;127.35336303710938;129.7217667040523;127.06250199719923;128.5583352247256;1261260
2015-07-07;122.94898223876953;128.26749949588682;122.94898223876953;128.22594610319155;1508259
2015-07-08;124.11241912841797;125.77445346462542;123.8215580474554;124.19551323703894;1476190
2015-07-09;127.47801971435547;128.0597418361206;124.9849683821557;125.1511819485542;1296695
2015-07-10;131.92401123046875;132.38107333300036;129.34785223825006;130.5528376031931;1281926
2015-07-13;134.62478637695312;135.2064958807903;133.71066238498315;133.71066238498315;1274659
2015-07-14;135.20651245117188;135.20651245117188;133.1705225980607;134.37549514946792;626028
2015-07-15;134.20925903320312;135.41423126864578;133.95995137200117;135.24803038794929;838607
2015-07-16;134.87408447265625;136.78542643234323;134.62477679438138;135.04028536473442;1503743
2015-07-17;138.73831176757812;138.86297194926576;135.16493545789623;135.45579653485188;1186561
2015-07-20;140.56655883789062;141.3144819501835;138.44747505385214;139.4446931899261;875068
2015-07-21;139.90176391601562;141.68844599277114;139.4031484767587;140.64967439458366;745660
2015-07-22;139.19532775878906;140.4418530820021;138.65517185752128;138.86292607805677;571982
2015-07-23;138.94606018066406;140.4418935354478;138.3227973395304;140.0679383668306;591934
2015-07-24;137.99038696289062;141.23134846266876;137.61643181757995;138.94605152094172;742718
2015-07-27;133.752197265625;137.948836080026;133.62754977502783;137.49177414731244;932594
2015-07-28;137.78260803222656;138.61362495319256;135.91281996005304;136.4114225044455;1143499
2015-07-29;140.44189453125;142.93494591346155;140.19258685696585;142.14548217849088;1726840
2015-07-30;140.1094970703125;141.1067151178664;138.61366365882395;140.69120654135932;874426
2015-07-31;141.8546142578125;141.8546142578125;139.56931726787016;140.06793259234698;844474
2015-08-03;142.2285614013672;142.8102834739351;140.982035840688;141.85460626922617;631723
2015-08-04;142.18701171875;142.39476596574974;140.98202694190113;142.31165919482467;472366
2015-08-05;145.9265899658203;146.00968405745803;142.64406267845996;142.9349236999747;941618
2015-08-06;145.7188720703125;146.7576435772856;145.30336346752327;145.42801097623354;611709
2015-08-07;144.13992309570312;145.51110901056532;143.6828611240824;145.51110901056532;589595
2015-08-10;144.84625244140625;145.26176090355582;143.72437452147759;144.8046990591289;602360
2015-08-11;136.99317932128906;143.39200870344595;136.32836307943694;143.3504553107711;1472539
2015-08-12;129.5139923095703;134.20923284470618;128.72451608976368;134.20923284470618;1995172
2015-08-13;133.29510498046875;133.91836765216104;131.79928471265643;131.79928471265643;1212700
2015-08-14;132.63031005859375;134.62474566295708;131.88238719672327;133.752175330931;684756
2015-08-17;133.2120819091797;135.04031751797476;131.34229289739235;134.20930017940262;593420
2015-08-18;132.0486297607422;133.5029098800469;131.42536685246873;132.63035195271715;538111
2015-08-19;128.05975341796875;131.2591619754605;128.05975341796875;131.0514076789877;865757
2015-08-20;123.0321044921875;128.22596222420896;122.6581492715453;127.68579341188868;1455796
2015-08-21;121.0792236328125;124.77724825152922;120.78837517264995;120.82991589530299;1537509
2015-08-24;115.76068115234375;120.24816828788435;112.02110431262183;118.04597810995159;2917559
2015-08-25;122.6166000366211;123.57226481963242;116.96568009626222;117.75514396226947;2034184
2015-08-26;121.20382690429688;123.07361503677811;118.96007100106955;122.1594913221068;1381801
2015-08-27;125.60824584960938;126.35616894459743;123.90467071837739;124.81878203849665;1143928
2015-08-28;125.4419937133789;126.23145720207302;123.44755830190839;125.94060890640208;698027
2015-08-31;123.53069305419922;124.86032555318117;122.65813519957729;124.23706269684249;616837
2015-09-01;119.8326644897461;121.91020726065125;118.75233971281247;121.66089959207967;1168328
2015-09-02;122.28416442871094;123.4060426155235;119.62491217440575;120.70523696905582;1100711
2015-09-03;124.77722930908203;126.02375512707611;122.69968627909188;123.82156458741309;1012239
2015-09-04;121.28691864013672;123.61376858485522;120.62210255874399;123.11515335373267;1251245
2015-09-07;121.82711029052734;123.65534534982928;121.24538818411423;122.24261883492844;367037
2015-09-08;122.8243637084961;124.77724682260032;122.45040844667342;122.86591711099153;671731
2015-09-09;124.44483184814453;127.22874467780905;124.44483184814453;126.31462064052067;757910
2015-09-10;124.02930450439453;125.10962929074704;122.99053310988536;123.48914845137571;881916
2015-09-11;123.11518859863281;124.69412882899194;122.57503251054314;124.61102203990936;728954
2015-09-14;122.7412338256836;124.90188354601938;122.20107773575752;123.03209490814578;667047
2015-09-15;124.56947326660156;125.10964205504592;122.03488094965957;123.15674656199877;748725
2015-09-16;129.26466369628906;129.88792628626123;126.43919901356267;126.9793675330578;1117304
2015-09-17;129.30625915527344;130.01261604561125;128.35058193143198;129.59710751706643;618884
2015-09-18;125.19271850585938;128.3505859579285;124.02929966156177;128.3505859579285;2365748
2015-09-21;126.4392318725586;127.47800312580115;125.23425975485986;125.23425975485986;766840
2015-09-22;122.49193572998047;126.73012871317057;121.78557868632662;126.64702191729754;1061465
2015-09-23;122.65812683105469;123.82154567805155;121.41160120342329;122.61657344073743;948893
2015-09-24;119.7080078125;123.86309303556273;118.21217459613466;123.03207599095018;977092
2015-09-25;125.60824584960938;126.85477166093986;121.45315981184106;122.11797611394725;1103402
2015-09-28;122.28416442871094;125.40047863617366;121.53625409104588;124.90187597116861;858025
2015-09-29;120.95453643798828;122.03486115936545;119.20939552804715;120.70522878223753;878676
2015-09-30;126.48080444335938;127.35337496449725;123.6969046705953;123.77999877527053;1022741
2015-10-01;124.44483184814453;128.89077915992115;123.48916709305679;128.26751622912911;959134
2015-10-02;123.98775482177734;126.23149856497817;120.99610072428133;125.81598999474411;962834
2015-10-05;130.09573364257812;130.42813542093188;125.77444712240428;126.14840229313101;1031535
2015-10-06;132.33946228027344;133.29512679447336;129.72176370289895;130.09571883105053;795234
2015-10-07;133.79376220703125;135.49734991405344;132.0070803925418;132.63034325996588;1059937
2015-10-08;134.91563415527344;135.0818350427807;133.00429224815264;133.21204652761543;1000495
2015-10-09;137.74105834960938;137.7826117328361;135.6219626081683;136.28677869885934;1061574
2015-10-12;138.3643341064453;138.77984261727548;136.74385345027036;137.69951795305437;806163
2015-10-13;134.00152587890625;135.12340419094923;132.54724575308867;134.95719060374554;1196339
2015-10-14;132.33946228027344;134.4585582468837;130.51122734684415;132.4641097628861;891550
2015-10-15;133.29510498046875;133.91836765216104;129.63863571199852;132.8380558321436;904945
2015-10-16;131.84083557128906;133.79373049851662;130.6774168999487;133.79373049851662;714985
2015-10-19;132.0486297607422;133.3367089739039;130.92676413403976;131.79933474168587;579570
2015-10-20;131.5500030517578;133.7937465762912;131.00983435490735;133.12893039264435;683064
2015-10-21;131.34225463867188;132.50567350165298;130.80208591775488;132.3394726184149;703555
2015-10-22;137.2425079345703;137.82423021388206;130.0957664549163;130.84367698500532;1104472
2015-10-23;141.8130645751953;142.39478669573265;137.9903934820793;138.9045046937677;1595903
2015-10-26;140.56655883789062;141.35603534758587;139.4446931899261;141.23137515537877;608005
2015-10-27;140.02638244628906;141.1898013232718;139.65242728442425;140.69119866755693;567237
2015-10-28;139.361572265625;140.109495302088;137.99039905258246;138.69675601554079;833020
2015-10-29;140.4834442138672;141.10670704296126;139.361566049372;140.56653831622424;536243
2015-10-30;140.9405059814453;140.98204669241446;138.48899537915997;140.44189064666853;643622
2015-11-02;139.52777099609375;141.2313586479391;139.27847600145085;139.4031234987723;590901
2015-11-03;141.06515502929688;141.06515502929688;139.1953665237539;139.7770759671932;567012
2015-11-04;143.55821228027344;144.05682764107203;140.6080988695651;141.2729151238581;782536
2015-11-05;144.18145751953125;144.84627369257169;142.35322255390543;143.64130151161243;944423
2015-11-06;140.23416137695312;141.0236252308637;136.74389145207903;140.44191569010417;1521393
2015-11-09;139.02914428710938;140.64962487366807;138.61363579412955;140.56651810294696;613385
2015-11-10;139.9432830810547;140.31725094305602;137.86574020467137;140.23414415587453;704277
2015-11-11;142.85183715820312;144.01526872871003;140.23413831511363;140.483445985959;654983
2015-11-12;138.73831176757812;143.18425862781143;138.32280318925038;142.93495094475168;966262
2015-11-13;134.95716857910156;138.23969618592906;133.7106429604018;138.23969618592906;1034096
2015-11-16;133.08738708496094;134.33391276860522;130.2203805486421;130.8851967826487;1143393
2015-11-17;137.45022583007812;137.90728777966112;134.08461665659166;134.62477270953482;876622
2015-11-18;135.95437622070312;136.78539315926412;135.2480067508014;136.4945321586429;561991
2015-11-19;134.95716857910156;137.65797408628438;134.37545915977122;137.11781805697356;601636
2015-11-20;134.83253479003906;135.91285963874964;134.04307102070595;135.91285963874964;791366
2015-11-23;134.54165649414062;135.08182518953146;133.12893003290478;135.04027180060692;529089
2015-11-24;128.76608276367188;133.41978307734936;126.73009363155543;133.04582796007298;1818521
2015-11-25;131.3007049560547;132.2148288601532;129.09851466024685;129.09851466024685;991402
2015-11-26;132.21482849121094;133.1289397124437;131.25915119771747;131.34225798160907;539785
2015-11-27;129.5971221923828;131.92397275178445;129.47247469183012;131.79932525123178;679415
2015-11-30;131.92401123046875;131.92401123046875;129.22320470134105;130.22042303757053;972761
2015-12-01;131.92398071289062;133.60027024057194;131.25347513307742;132.30115608787827;691285
2015-12-02;132.80401611328125;133.97742628681635;131.8820646795097;132.3430340018593;638809
2015-12-03;126.72747802734375;134.9412987712335;126.55985164258547;132.8459369890715;1956712
2015-12-04;127.60755920410156;128.48761389435884;125.93126942802141;127.39802298209153;1320690
2015-12-07;129.451416015625;130.45718686207206;128.11039248338565;128.99043398085797;716753
2015-12-08;126.14078521728516;129.82861701166257;125.2188208741538;129.82861701166257;1011983
2015-12-09;124.75785827636719;127.10465347910184;123.75207428768128;126.64368407154124;943129
2015-12-10;124.04541778564453;124.71593611527351;122.45294794321494;123.7939718133995;967547
2015-12-11;121.48907470703125;123.62634630262006;120.44139380616159;123.62634630262006;1238760
2015-12-14;119.18415832519531;123.12343534649595;119.10035153950811;122.0338576090618;1046798
2015-12-15;124.00350189208984;124.92546614861044;120.1899410696787;120.52520661253745;1556323
2015-12-16;124.59020233154297;125.84741935926418;123.12344913253489;124.79973850282984;856163
2015-12-17;124.79972839355469;128.6551987485538;124.79972839355469;128.5713791711996;1205449
2015-12-18;121.53096008300781;123.75203803096544;120.81853209792732;123.75203803096544;1925953
2015-12-21;119.6032485961914;123.03964705261563;119.6032485961914;120.81855587841392;847538
2015-12-22;120.52520751953125;121.19572582122186;118.84891815984118;120.39947814411077;683988
2015-12-23;122.7462387084961;122.9976845737859;120.98614322960331;121.53093194684128;730802
2015-12-24;122.41104888916016;122.74630168885069;121.23763851209418;122.32722929470025;105195
2015-12-28;120.77664184570312;122.91390034214665;120.77664184570312;122.49482804259746;285861
2015-12-29;123.83586883544922;123.83586883544922;121.9081336324806;122.2014893680242;517351
2015-12-30;123.33297729492188;124.7159236090543;122.66247182160302;123.79395939963268;424524
2016-01-04;116.66973114013672;119.72896674459675;115.45442397193085;119.64514716510438;1505085
2016-01-05;116.8792724609375;118.68129118701881;115.28680269284035;118.63938139542198;866709
2016-01-06;114.57434844970703;116.29254720039165;113.27522194118596;116.29254720039165;1246279
2016-01-07;114.49053955078125;114.95150877735374;109.58738929279872;110.25790742563551;1658654
2016-01-08;113.44287872314453;116.627818027968;113.02380641576545;115.07725816410854;1080132
2016-01-11;113.31715393066406;115.45442534236626;113.31715393066406;113.86195562568673;937845
2016-01-12;116.8792724609375;118.68129118701881;113.44288696423502;113.98767588777541;1027758
2016-01-13;115.45443725585938;118.30412423946707;114.86773849912528;118.30412423946707;901211
2016-01-14;114.8258056640625;116.96307686744869;113.52667902756727;115.915396158835;1816270
2016-01-15;115.16109466552734;115.16109466552734;112.52094356346711;114.57439584163342;1781539
2016-01-18;114.61627960205078;117.3402496840008;114.4905630215897;115.99921314341188;905155
2016-01-19;117.34025573730469;119.05845489698696;116.58593063747976;117.34025573730469;1197197
2016-01-20;112.85615539550781;114.32290831711559;111.17986634224177;114.02956540623636;1608411
2016-01-21;116.66973114013672;117.13071324920026;112.35329136679688;112.52091773670936;1691618
2016-01-22;119.98038482666016;121.7404934622242;118.63936124681815;119.4775057801209;1236442
2016-01-25;120.60900115966797;121.86621804231527;119.1422481299128;121.02807345388374;846746
2016-01-26;121.44715118408203;121.90813328616726;117.50787399994586;118.55555478237952;788706
2016-01-27;122.45293426513672;122.45293426513672;120.02230719036861;120.86045181151513;664356
2016-01-28;120.44136810302734;123.20724764887753;119.05843472463764;121.95003083613388;886220
2016-01-29;124.2130126953125;124.2130126953125;120.31564587486069;122.78816959907583;1165816
2016-02-01;123.83586883544922;124.75783304223876;122.03386300017304;124.46447730669514;1011265
2016-02-02;121.69859313964844;124.4225630846674;120.18993030459283;124.4225630846674;1078891
2016-02-03;127.18846893310547;130.66676461531688;125.80553517730438;129.07429466687475;2671311
2016-02-04;128.06851196289062;129.9124277342067;127.18845747526363;128.9485664505176;1695874
2016-02-05;127.98469543457031;129.74480445186313;127.06274392142873;127.64944266416853;1323434
2016-02-08;127.14654541015625;128.78092497849556;125.47025604999843;128.44567222209315;1666050
2016-02-09;123.83586883544922;127.98468218785797;122.36911573587537;126.4760192990533;1528308
2016-02-10;124.2130126953125;126.39219351713578;122.07574165642241;124.04538635264998;1443201
2016-02-11;119.47750854492188;122.78817697026501;119.35177918857461;122.78817697026501;1659602
2016-02-12;122.3691177368164;122.41102752673252;119.39370169978484;120.44138250232608;1152364
2016-02-15;126.93701171875;128.36185514489154;125.72170446671967;126.97892151138687;1126151
2016-02-16;125.17691040039062;127.9846873449849;124.4225725310563;127.7751511794597;992731
2016-02-17;130.33151245117188;130.33151245117188;125.26073400699309;125.26073400699309;1045609
2016-02-18;128.73904418945312;130.75058655935183;128.1104356002255;130.7086767622551;782065
2016-02-19;129.4933624267578;130.289597372538;128.02660913066185;128.23614531581842;907126
2016-02-22;130.45721435546875;132.04969692126767;130.28958797724593;130.75057010916333;692821
2016-02-23;127.3979721069336;130.20576147623453;127.14652618311888;129.32570713741848;772544
2016-02-24;124.46446228027344;127.43987790943416;123.03961914194974;127.10461242513588;1127019
2016-02-25;126.0150375366211;126.93698886326567;124.29683866046283;125.63786225987427;779169
2016-02-26;128.4037628173828;129.70288963323628;127.39799175607052;127.60752792672196;637930
2016-02-29;128.9066925048828;128.99049932425024;125.76364902437889;127.23040264861405;703037
2016-03-01;129.66099548339844;130.03815807825674;127.85898931403398;128.9066702936818;636859
2016-03-02;129.91241455078125;131.50488419416212;129.2838060932775;130.7505591607863;829047
2016-03-03;128.82281494140625;130.28956790577604;127.6913274709064;130.08003176800892;561880
2016-03-04;128.5294647216797;129.57714535100845;127.90085634408244;129.24187987618114;896869
2016-03-07;129.6190643310547;129.78670349143857;127.90087803877101;128.36184736260964;596157
2016-03-08;129.74473571777344;130.12189808193673;127.23030290459592;129.4094703359098;633261
2016-03-09;130.3733673095703;131.84012004705392;129.45140333038162;130.1638312042155;576916
2016-03-10;129.36764526367188;136.99475469646143;129.36764526367188;130.45722319044629;1719100
2016-03-11;131.96588134765625;132.63639966999537;130.91820046558678;132.00779114075368;790389
2016-03-14;133.68408203125;134.81558251203415;132.3430453717335;132.67831093114933;896496
2016-03-15;130.62484741210938;133.09737154518115;129.91241935164885;132.8040158052098;858775
2016-03-16;129.95433044433594;131.50489037224733;129.87051086376889;131.0439210463457;612499
2016-03-17;127.10465240478516;131.25347935036103;126.60177320376732;131.12774995830063;1060098
2016-03-18;127.69134521484375;128.7809230513833;126.85320054730705;127.3141698831941;1694117
2016-03-21;126.18265533447266;128.2361067740204;125.84738986554305;126.85317348326191;548018
2016-03-22;124.67399597167969;125.47023069906291;122.53672491149398;125.47023069906291;1000866
2016-03-23;125.84742736816406;127.23037386011156;124.96738562401194;125.00928262967727;849680
2016-03-24;123.37491607666016;127.06276099189661;123.33300627746114;126.30842297353965;782330
2016-03-29;126.39219665527344;126.51791321812415;123.75203373377413;123.75203373377413;814445
2016-03-30;129.4933624267578;129.91243479707094;127.06274779457118;127.60753676034872;733142
2016-03-31;126.14078521728516;128.69712926953662;126.14078521728516;128.69712926953662;790494
2016-04-01;124.7159194946289;125.09308200819606;123.24916643925643;124.12922083029426;1130274
2016-04-04;125.05118560791016;127.14654733990957;124.04541453436505;124.04541453436505;626703
2016-04-05;121.82431030273438;124.04538815061385;121.44713503993907;123.87776180552169;915926
2016-04-06;122.45293426513672;123.54251204136963;121.19571733341694;123.2072593085398;859493
2016-04-07;121.65668487548828;123.58442003391971;121.40525172405653;122.3272031204738;946549
2016-04-08;122.07574462890625;123.7520336744886;122.03384763402308;122.57863645820915;885609
2016-04-11;122.41104888916016;123.37491028007636;120.8604759151737;121.74053050070454;795270
2016-04-12;124.2968521118164;124.88355079936814;117.71741160172418;119.51943024307785;2180189
2016-04-13;129.53526306152344;129.91242561031947;126.098864752331;126.51793709300945;1480071
2016-04-14;128.65516662597656;129.1999553755405;127.10459435557345;127.60748611599304;963996
2016-04-15;127.7332534790039;128.613308015325;127.10464492292796;127.90089265854988;773492
2016-04-18;127.60755920410156;128.15234826569719;126.056986045597;126.056986045597;695781
2016-04-19;130.49899291992188;131.98725125913117;127.82013309997829;128.07526569630218;795301
